local_time	last_changed	flag	category	scope	sector	car_number	event_id	state	message
09-25 17:25:28	2026-09-25T09:25:28.966704+00:00		Other				2026-09-25T09:25:27|Other|INCIDENT INVOLVING CAR 10 (GAS) NOTED - YELLOW FLAG INFRINGEMENT (13:20:32)	INCIDENT INVOLVING CAR 10 (GAS) NOTED - YELLOW FLAG INFRINGEMENT (13:20:32)	INCIDENT INVOLVING CAR 10 (GAS) NOTED - YELLOW FLAG INFRINGEMENT (13:20:32)
09-25 17:26:26	2026-09-25T09:26:26.825665+00:00		Other				2026-09-25T09:26:25|Other|CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 19 13:23:25 (PIT)	CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 19 13:23:25 (PIT)	CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 19 13:23:25 (PIT)
09-25 17:26:29	2026-09-25T09:26:29.564231+00:00		Other				2026-09-25T09:26:27|Other|CAR 31 (OCO) TIME 2:18.938 DELETED - TRACK LIMITS AT TURN 1 LAP 17 13:23:21	CAR 31 (OCO) TIME 2:18.938 DELETED - TRACK LIMITS AT TURN 1 LAP 17 13:23:21	CAR 31 (OCO) TIME 2:18.938 DELETED - TRACK LIMITS AT TURN 1 LAP 17 13:23:21
09-25 17:26:55	2026-09-25T09:26:55.786734+00:00	YELLOW	Flag	Sector	2		2026-09-25T09:26:52|Flag|YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2	YELLOW IN TRACK SECTOR 2
09-25 17:26:55	2026-09-25T09:26:55.814269+00:00	YELLOW	Flag	Sector	1		2026-09-25T09:26:52|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-25 17:26:55	2026-09-25T09:26:55.837670+00:00	CLEAR	Flag	Sector	2		2026-09-25T09:26:52|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-25 17:26:57	2026-09-25T09:26:57.606559+00:00	CLEAR	Flag	Sector	1		2026-09-25T09:26:54|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-25 17:28:30	2026-09-25T09:28:30.916043+00:00	YELLOW	Flag	Sector	9		2026-09-25T09:28:29|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-25 17:28:30	2026-09-25T09:28:30.951395+00:00	YELLOW	Flag	Sector	8		2026-09-25T09:28:29|Flag|YELLOW IN TRACK SECTOR 8	YELLOW IN TRACK SECTOR 8	YELLOW IN TRACK SECTOR 8
09-25 17:28:38	2026-09-25T09:28:38.869810+00:00	DOUBLE YELLOW	Flag	Sector	9		2026-09-25T09:28:37|Flag|DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9
09-25 17:28:44	2026-09-25T09:28:44.344565+00:00	YELLOW	Flag	Sector	9		2026-09-25T09:28:42|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-25 17:28:48	2026-09-25T09:28:48.438025+00:00	CLEAR	Flag	Sector	9		2026-09-25T09:28:46|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-25 17:28:50	2026-09-25T09:28:50.418023+00:00	CLEAR	Flag	Sector	8		2026-09-25T09:28:48|Flag|CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8
09-25 17:29:08	2026-09-25T09:29:08.299018+00:00		Other				2026-09-25T09:29:06|Other|CAR 6 (HAD) TIME 2:10.651 DELETED - TRACK LIMITS AT TURN 1 LAP 20 13:26:46	CAR 6 (HAD) TIME 2:10.651 DELETED - TRACK LIMITS AT TURN 1 LAP 20 13:26:46	CAR 6 (HAD) TIME 2:10.651 DELETED - TRACK LIMITS AT TURN 1 LAP 20 13:26:46
09-25 17:30:02	2026-09-25T09:30:02.350290+00:00	CHEQUERED	Flag	Track			2026-09-25T09:30:00|Flag|CHEQUERED FLAG	CHEQUERED FLAG	CHEQUERED FLAG
09-25 17:30:21	2026-09-25T09:30:21.176764+00:00		Other				2026-09-25T09:30:19|Other|CAR 16 (LEC) TIME 2:17.976 DELETED - TRACK LIMITS AT TURN 7 LAP 20 13:28:27	CAR 16 (LEC) TIME 2:17.976 DELETED - TRACK LIMITS AT TURN 7 LAP 20 13:28:27	CAR 16 (LEC) TIME 2:17.976 DELETED - TRACK LIMITS AT TURN 7 LAP 20 13:28:27
09-25 17:30:36	2026-09-25T09:30:36.120599+00:00		Other				2026-09-25T09:30:34|Other|FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR)	FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR)	FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR)
09-25 17:31:09	2026-09-25T09:31:09.541854+00:00	YELLOW	Flag	Sector	15		2026-09-25T09:31:07|Flag|YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15
09-25 17:31:09	2026-09-25T09:31:09.621424+00:00	YELLOW	Flag	Sector	14		2026-09-25T09:31:07|Flag|YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14
09-25 17:31:19	2026-09-25T09:31:19.710694+00:00	CLEAR	Flag	Sector	14		2026-09-25T09:31:18|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-25 17:31:25	2026-09-25T09:31:25.524940+00:00	CLEAR	Flag	Sector	15		2026-09-25T09:31:23|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-25 17:31:39	2026-09-25T09:31:39.998127+00:00		Other				2026-09-25T09:31:37|Other|TURN 15 INCIDENT INVOLVING CAR 41 (LIN) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (13:20:03)	TURN 15 INCIDENT INVOLVING CAR 41 (LIN) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (13:20:03)	TURN 15 INCIDENT INVOLVING CAR 41 (LIN) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE (13:20:03)
09-25 17:31:53	2026-09-25T09:31:53.722533+00:00		Other				2026-09-25T09:31:51|Other|FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (13:20:32)	FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (13:20:32)	FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT (13:20:32)
09-25 17:32:06	2026-09-25T09:32:06.904474+00:00		Other				2026-09-25T09:32:05|Other|CAR 55 (SAI) TIME 1:59.357 DELETED - TRACK LIMITS AT TURN 15 LAP 23 13:30:37	CAR 55 (SAI) TIME 1:59.357 DELETED - TRACK LIMITS AT TURN 15 LAP 23 13:30:37	CAR 55 (SAI) TIME 1:59.357 DELETED - TRACK LIMITS AT TURN 15 LAP 23 13:30:37
09-25 17:32:07	2026-09-25T09:32:07.916329+00:00		Other				2026-09-25T09:32:06|Other|CAR 87 (BEA) TIME 2:26.025 DELETED - TRACK LIMITS AT TURN 15 LAP 24 13:30:40	CAR 87 (BEA) TIME 2:26.025 DELETED - TRACK LIMITS AT TURN 15 LAP 24 13:30:40	CAR 87 (BEA) TIME 2:26.025 DELETED - TRACK LIMITS AT TURN 15 LAP 24 13:30:40
09-25 17:32:14	2026-09-25T09:32:14.379305+00:00		Other				2026-09-25T09:32:12|Other|CAR 3 (VER) TIME 2:06.754 DELETED - TRACK LIMITS AT TURN 15 LAP 20 13:31:06	CAR 3 (VER) TIME 2:06.754 DELETED - TRACK LIMITS AT TURN 15 LAP 20 13:31:06	CAR 3 (VER) TIME 2:06.754 DELETED - TRACK LIMITS AT TURN 15 LAP 20 13:31:06
09-25 17:33:18	2026-09-25T09:33:18.256471+00:00		Other				2026-09-25T09:33:15|Other|FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 41 (LIN) WILL BE INVESTIGATED AFTER THE SESSION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (13:20:03)	FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 41 (LIN) WILL BE INVESTIGATED AFTER THE SESSION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (13:20:03)	FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 41 (LIN) WILL BE INVESTIGATED AFTER THE SESSION - LEAVING THE TRACK AND GAINING AN ADVANTAGE (13:20:03)
09-25 17:38:49	2026-09-25T09:38:49.994829+00:00	DOUBLE YELLOW	Flag	Sector	10		2026-09-25T09:38:48|Flag|DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10
09-25 17:47:22	2026-09-25T09:47:22.504703+00:00	YELLOW	Flag	Sector	17		2026-09-25T09:47:20|Flag|YELLOW IN TRACK SECTOR 17	YELLOW IN TRACK SECTOR 17	YELLOW IN TRACK SECTOR 17
09-25 17:47:33	2026-09-25T09:47:33.956521+00:00	CLEAR	Flag	Sector	17		2026-09-25T09:47:32|Flag|CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17
09-25 19:56:22	2026-09-25T11:56:22.063213+00:00	CLEAR	Flag	Sector	5		2026-09-25T11:56:20|Flag|CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5
09-25 19:56:22	2026-09-25T11:56:22.632231+00:00	CLEAR	Flag	Sector	11		2026-09-25T11:56:20|Flag|CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11
09-25 19:56:23	2026-09-25T11:56:23.188120+00:00	CLEAR	Flag	Sector	21		2026-09-25T11:56:21|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-25 19:56:23	2026-09-25T11:56:23.627859+00:00	CLEAR	Flag	Sector	9		2026-09-25T11:56:21|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-25 19:56:24	2026-09-25T11:56:24.505916+00:00	CLEAR	Flag	Sector	14		2026-09-25T11:56:21|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-25 19:56:24	2026-09-25T11:56:24.543565+00:00	CLEAR	Flag	Sector	16		2026-09-25T11:56:21|Flag|CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16
09-25 19:56:24	2026-09-25T11:56:24.545159+00:00	CLEAR	Flag	Sector	18		2026-09-25T11:56:21|Flag|CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18
09-25 19:56:24	2026-09-25T11:56:24.546612+00:00	CLEAR	Flag	Sector	17		2026-09-25T11:56:22|Flag|CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17
09-25 19:56:24	2026-09-25T11:56:24.932629+00:00	CLEAR	Flag	Sector	19		2026-09-25T11:56:22|Flag|CLEAR IN TRACK SECTOR 19	CLEAR IN TRACK SECTOR 19	CLEAR IN TRACK SECTOR 19
09-25 19:56:25	2026-09-25T11:56:25.513194+00:00	CLEAR	Flag	Sector	8		2026-09-25T11:56:22|Flag|CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8
09-25 19:56:25	2026-09-25T11:56:25.654994+00:00	CLEAR	Flag	Sector	2		2026-09-25T11:56:23|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-25 19:56:25	2026-09-25T11:56:25.685611+00:00	CLEAR	Flag	Sector	7		2026-09-25T11:56:23|Flag|CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7
09-25 19:56:26	2026-09-25T11:56:26.108087+00:00	CLEAR	Flag	Sector	10		2026-09-25T11:56:24|Flag|CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10
09-25 19:56:26	2026-09-25T11:56:26.186768+00:00	YELLOW	Flag	Sector	21		2026-09-25T11:56:24|Flag|YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21
09-25 19:56:27	2026-09-25T11:56:27.779001+00:00	CLEAR	Flag	Sector	6		2026-09-25T11:56:26|Flag|CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6
09-25 19:56:27	2026-09-25T11:56:27.840968+00:00	CLEAR	Flag	Sector	12		2026-09-25T11:56:26|Flag|CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12
09-25 19:56:28	2026-09-25T11:56:28.254472+00:00	CLEAR	Flag	Sector	21		2026-09-25T11:56:26|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-25 19:56:31	2026-09-25T11:56:31.754919+00:00	CLEAR	Flag	Sector	15		2026-09-25T11:56:30|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-25 19:56:34	2026-09-25T11:56:34.305834+00:00	CLEAR	Flag	Sector	3		2026-09-25T11:56:32|Flag|CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3
09-25 19:56:42	2026-09-25T11:56:42.962539+00:00	YELLOW	Flag	Sector	21		2026-09-25T11:56:41|Flag|YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21
09-25 19:56:44	2026-09-25T11:56:44.508168+00:00	CLEAR	Flag	Sector	21		2026-09-25T11:56:42|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-25 19:56:46	2026-09-25T11:56:46.504389+00:00	YELLOW	Flag	Sector	21		2026-09-25T11:56:44|Flag|YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21	YELLOW IN TRACK SECTOR 21
09-25 19:56:47	2026-09-25T11:56:47.986514+00:00	CLEAR	Flag	Sector	21		2026-09-25T11:56:46|Flag|CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21	CLEAR IN TRACK SECTOR 21
09-25 19:56:55	2026-09-25T11:56:55.730227+00:00	CLEAR	Flag	Sector	13		2026-09-25T11:56:53|Flag|CLEAR IN TRACK SECTOR 13	CLEAR IN TRACK SECTOR 13	CLEAR IN TRACK SECTOR 13
09-25 19:57:35	2026-09-25T11:57:35.144130+00:00		Other				2026-09-25T11:57:33|Other|START OF QUALIFYING WILL BE DELAYED	START OF QUALIFYING WILL BE DELAYED	START OF QUALIFYING WILL BE DELAYED
09-25 19:59:23	2026-09-25T11:59:23.094402+00:00	CLEAR	Flag	Sector	4		2026-09-25T11:59:21|Flag|CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4
09-25 20:00:07	2026-09-25T12:00:07.748911+00:00	CLEAR	Flag	Sector	20		2026-09-25T12:00:05|Flag|CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20	CLEAR IN TRACK SECTOR 20
09-25 20:00:12	2026-09-25T12:00:12.342218+00:00	CLEAR	Flag	Sector	1		2026-09-25T12:00:10|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-25 20:00:37	2026-09-25T12:00:37.019362+00:00		Other				2026-09-25T12:00:34|Other|Q1 WILL START AT 16:04	Q1 WILL START AT 16:04	Q1 WILL START AT 16:04
09-25 20:04:02	2026-09-25T12:04:02.542226+00:00	GREEN	Flag	Track			2026-09-25T12:04:00|Flag|GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN
09-25 20:07:37	2026-09-25T12:07:37.421268+00:00	YELLOW	Flag	Sector	9		2026-09-25T12:07:35|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-25 20:07:37	2026-09-25T12:07:37.423181+00:00	YELLOW	Flag	Sector	8		2026-09-25T12:07:35|Flag|YELLOW IN TRACK SECTOR 8	YELLOW IN TRACK SECTOR 8	YELLOW IN TRACK SECTOR 8
09-25 20:07:44	2026-09-25T12:07:44.345703+00:00	DOUBLE YELLOW	Flag	Sector	9		2026-09-25T12:07:42|Flag|DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9
09-25 20:07:53	2026-09-25T12:07:53.078376+00:00	CLEAR	Flag	Sector	9		2026-09-25T12:07:51|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-25 20:07:53	2026-09-25T12:07:53.532128+00:00	CLEAR	Flag	Sector	8		2026-09-25T12:07:51|Flag|CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8
09-25 20:09:07	2026-09-25T12:09:07.665969+00:00		Other				2026-09-25T12:09:05|Other|CAR 30 (LAW) TIME 2:00.207 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 16:07:45	CAR 30 (LAW) TIME 2:00.207 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 16:07:45	CAR 30 (LAW) TIME 2:00.207 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 16:07:45
09-25 20:09:23	2026-09-25T12:09:23.729129+00:00		Other				2026-09-25T12:09:21|Other|CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 3 16:07:34 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 3 16:07:34 (PIT)	CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 3 16:07:34 (PIT)
09-25 20:09:26	2026-09-25T12:09:26.200556+00:00		Other				2026-09-25T12:09:23|Other|CAR 41 (LIN) TIME 2:00.079 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 16:07:42	CAR 41 (LIN) TIME 2:00.079 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 16:07:42	CAR 41 (LIN) TIME 2:00.079 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 16:07:42
09-25 20:09:34	2026-09-25T12:09:34.550316+00:00		Other				2026-09-25T12:09:32|Other|CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 2 16:07:32	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 2 16:07:32	CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 2 16:07:32
09-25 20:11:24	2026-09-25T12:11:24.830646+00:00		Other				2026-09-25T12:11:23|Other|CAR 23 (ALB) TIME 1:47.082 DELETED - TRACK LIMITS AT TURN 16 LAP 4 16:10:57	CAR 23 (ALB) TIME 1:47.082 DELETED - TRACK LIMITS AT TURN 16 LAP 4 16:10:57	CAR 23 (ALB) TIME 1:47.082 DELETED - TRACK LIMITS AT TURN 16 LAP 4 16:10:57
09-25 20:12:27	2026-09-25T12:12:27.645912+00:00		Other				2026-09-25T12:12:25|Other|CAR 11 (PER) TIME 2:12.649 DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:11:31	CAR 11 (PER) TIME 2:12.649 DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:11:31	CAR 11 (PER) TIME 2:12.649 DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:11:31
09-25 20:12:31	2026-09-25T12:12:31.093363+00:00		Other				2026-09-25T12:12:29|Other|CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:11:33 (PIT)	CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:11:33 (PIT)	CAR 43 (COL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:11:33 (PIT)
09-25 20:12:38	2026-09-25T12:12:38.946795+00:00		Other				2026-09-25T12:12:36|Other|CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 5 16:10:18 (PIT)	CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 5 16:10:18 (PIT)	CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 5 16:10:18 (PIT)
09-25 20:14:45	2026-09-25T12:14:45.720603+00:00	YELLOW	Flag	Sector	9		2026-09-25T12:14:42|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-25 20:14:45	2026-09-25T12:14:45.722539+00:00	YELLOW	Flag	Sector	8		2026-09-25T12:14:42|Flag|YELLOW IN TRACK SECTOR 8	YELLOW IN TRACK SECTOR 8	YELLOW IN TRACK SECTOR 8
09-25 20:14:50	2026-09-25T12:14:50.319133+00:00	CLEAR	Flag	Sector	8		2026-09-25T12:14:48|Flag|CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8
09-25 20:14:52	2026-09-25T12:14:52.202632+00:00	CLEAR	Flag	Sector	9		2026-09-25T12:14:50|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-25 20:15:25	2026-09-25T12:15:25.622886+00:00		Other				2026-09-25T12:15:23|Other|TURN 19 INCIDENT INVOLVING CARS 11 (PER) AND 81 (PIA) NOTED - IMPEDING (16:11:55)	TURN 19 INCIDENT INVOLVING CARS 11 (PER) AND 81 (PIA) NOTED - IMPEDING (16:11:55)	TURN 19 INCIDENT INVOLVING CARS 11 (PER) AND 81 (PIA) NOTED - IMPEDING (16:11:55)
09-25 20:15:55	2026-09-25T12:15:55.616537+00:00		Other				2026-09-25T12:15:54|Other|FIA STEWARDS: TURN 19 INCIDENT INVOLVING CARS 11 (PER) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING (16:11:55)	FIA STEWARDS: TURN 19 INCIDENT INVOLVING CARS 11 (PER) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING (16:11:55)	FIA STEWARDS: TURN 19 INCIDENT INVOLVING CARS 11 (PER) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING (16:11:55)
09-25 20:17:04	2026-09-25T12:17:04.192708+00:00		Other				2026-09-25T12:17:01|Other|CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 7 16:15:25 (PIT)	CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 7 16:15:25 (PIT)	CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 7 16:15:25 (PIT)
09-25 20:17:36	2026-09-25T12:17:36.939726+00:00		Other				2026-09-25T12:17:34|Other|CAR 6 (HAD) TIME 2:13.983 DELETED - TRACK LIMITS AT TURN 1 LAP 7 16:15:08	CAR 6 (HAD) TIME 2:13.983 DELETED - TRACK LIMITS AT TURN 1 LAP 7 16:15:08	CAR 6 (HAD) TIME 2:13.983 DELETED - TRACK LIMITS AT TURN 1 LAP 7 16:15:08
09-25 20:21:47	2026-09-25T12:21:47.859106+00:00	YELLOW	Flag	Sector	5		2026-09-25T12:21:45|Flag|YELLOW IN TRACK SECTOR 5	YELLOW IN TRACK SECTOR 5	YELLOW IN TRACK SECTOR 5
09-25 20:21:47	2026-09-25T12:21:47.861147+00:00	YELLOW	Flag	Sector	4		2026-09-25T12:21:45|Flag|YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4
09-25 20:21:55	2026-09-25T12:21:55.487120+00:00	DOUBLE YELLOW	Flag	Sector	5		2026-09-25T12:21:53|Flag|DOUBLE YELLOW IN TRACK SECTOR 5	DOUBLE YELLOW IN TRACK SECTOR 5	DOUBLE YELLOW IN TRACK SECTOR 5
09-25 20:22:02	2026-09-25T12:22:02.305789+00:00	CHEQUERED	Flag	Track			2026-09-25T12:22:00|Flag|CHEQUERED FLAG	CHEQUERED FLAG	CHEQUERED FLAG
09-25 20:22:04	2026-09-25T12:22:04.057413+00:00	CLEAR	Flag	Sector	5		2026-09-25T12:22:02|Flag|CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5
09-25 20:22:04	2026-09-25T12:22:04.437204+00:00	CLEAR	Flag	Sector	4		2026-09-25T12:22:02|Flag|CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4
09-25 20:22:09	2026-09-25T12:22:09.792164+00:00	YELLOW	Flag	Sector	15		2026-09-25T12:22:07|Flag|YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15	YELLOW IN TRACK SECTOR 15
09-25 20:22:09	2026-09-25T12:22:09.794107+00:00	YELLOW	Flag	Sector	14		2026-09-25T12:22:07|Flag|YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14	YELLOW IN TRACK SECTOR 14
09-25 20:22:18	2026-09-25T12:22:18.401864+00:00	CLEAR	Flag	Sector	15		2026-09-25T12:22:16|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-25 20:22:19	2026-09-25T12:22:19.914296+00:00	CLEAR	Flag	Sector	14		2026-09-25T12:22:17|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-25 20:22:28	2026-09-25T12:22:28.579885+00:00		Other				2026-09-25T12:22:26|Other|FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)	FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)	FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB)
09-25 20:23:09	2026-09-25T12:23:09.911588+00:00		Other				2026-09-25T12:23:07|Other|CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 10 16:22:08 (PIT)	CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 10 16:22:08 (PIT)	CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 10 16:22:08 (PIT)
