local_time	last_changed	flag	category	scope	sector	car_number	event_id	state	message
09-12 18:53:02	2026-09-12T10:53:02.656560+00:00	YELLOW	Flag	Sector	24		2026-09-12T10:53:00|Flag|YELLOW IN TRACK SECTOR 24	YELLOW IN TRACK SECTOR 24	YELLOW IN TRACK SECTOR 24
09-12 18:53:03	2026-09-12T10:53:03.275617+00:00	DOUBLE YELLOW	Flag	Sector	26		2026-09-12T10:53:01|Flag|DOUBLE YELLOW IN TRACK SECTOR 26	DOUBLE YELLOW IN TRACK SECTOR 26	DOUBLE YELLOW IN TRACK SECTOR 26
09-12 18:53:14	2026-09-12T10:53:14.243499+00:00	CLEAR	Flag	Sector	24		2026-09-12T10:53:12|Flag|CLEAR IN TRACK SECTOR 24	CLEAR IN TRACK SECTOR 24	CLEAR IN TRACK SECTOR 24
09-12 18:53:19	2026-09-12T10:53:19.436781+00:00	RED	Flag	Track			2026-09-12T10:53:17|Flag|RED FLAG	RED FLAG	RED FLAG
09-12 18:53:19	2026-09-12T10:53:19.584307+00:00	CLEAR	Flag	Sector	25		2026-09-12T10:53:17|Flag|CLEAR IN TRACK SECTOR 25	CLEAR IN TRACK SECTOR 25	CLEAR IN TRACK SECTOR 25
09-12 18:53:19	2026-09-12T10:53:19.642054+00:00	CLEAR	Flag	Sector	26		2026-09-12T10:53:17|Flag|CLEAR IN TRACK SECTOR 26	CLEAR IN TRACK SECTOR 26	CLEAR IN TRACK SECTOR 26
09-12 18:54:59	2026-09-12T10:54:59.956643+00:00		Other				2026-09-12T10:54:57|Other|CAR 63 (RUS) TIME 2:18.248 DELETED - TRACK LIMITS AT TURN 5 LAP 3 12:46:28	CAR 63 (RUS) TIME 2:18.248 DELETED - TRACK LIMITS AT TURN 5 LAP 3 12:46:28	CAR 63 (RUS) TIME 2:18.248 DELETED - TRACK LIMITS AT TURN 5 LAP 3 12:46:28
09-12 18:55:00	2026-09-12T10:55:00.104423+00:00		Other				2026-09-12T10:54:58|Other|CAR 63 (RUS) TIME 2:18.248 DELETED - TRACK LIMITS AT TURN 11 LAP 3 12:46:54	CAR 63 (RUS) TIME 2:18.248 DELETED - TRACK LIMITS AT TURN 11 LAP 3 12:46:54	CAR 63 (RUS) TIME 2:18.248 DELETED - TRACK LIMITS AT TURN 11 LAP 3 12:46:54
09-12 18:56:17	2026-09-12T10:56:17.878975+00:00	CLEAR	Flag	Track			2026-09-12T10:56:16|Flag|TRACK CLEAR	TRACK CLEAR	TRACK CLEAR
09-12 18:56:23	2026-09-12T10:56:23.554951+00:00		Other				2026-09-12T10:56:21|Other|OVERTAKE ENABLED	OVERTAKE ENABLED	OVERTAKE ENABLED
09-12 18:56:34	2026-09-12T10:56:34.998356+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-12T10:56:32|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-12 18:56:35	2026-09-12T10:56:35.000404+00:00	YELLOW	Flag	Sector	1		2026-09-12T10:56:32|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-12 18:56:36	2026-09-12T10:56:36.516816+00:00	DOUBLE YELLOW	Flag	Sector	25		2026-09-12T10:56:34|Flag|DOUBLE YELLOW IN TRACK SECTOR 25	DOUBLE YELLOW IN TRACK SECTOR 25	DOUBLE YELLOW IN TRACK SECTOR 25
09-12 18:56:37	2026-09-12T10:56:37.038950+00:00	YELLOW	Flag	Sector	24		2026-09-12T10:56:34|Flag|YELLOW IN TRACK SECTOR 24	YELLOW IN TRACK SECTOR 24	YELLOW IN TRACK SECTOR 24
09-12 18:56:39	2026-09-12T10:56:39.021677+00:00	DOUBLE YELLOW	Flag	Sector	26		2026-09-12T10:56:37|Flag|DOUBLE YELLOW IN TRACK SECTOR 26	DOUBLE YELLOW IN TRACK SECTOR 26	DOUBLE YELLOW IN TRACK SECTOR 26
09-12 18:56:42	2026-09-12T10:56:42.394720+00:00	CLEAR	Flag	Sector	1		2026-09-12T10:56:40|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-12 18:56:44	2026-09-12T10:56:44.203195+00:00	CLEAR	Flag	Sector	24		2026-09-12T10:56:42|Flag|CLEAR IN TRACK SECTOR 24	CLEAR IN TRACK SECTOR 24	CLEAR IN TRACK SECTOR 24
09-12 18:56:50	2026-09-12T10:56:50.784436+00:00	DOUBLE YELLOW	Flag	Sector	7		2026-09-12T10:56:48|Flag|DOUBLE YELLOW IN TRACK SECTOR 7	DOUBLE YELLOW IN TRACK SECTOR 7	DOUBLE YELLOW IN TRACK SECTOR 7
09-12 18:56:50	2026-09-12T10:56:50.836792+00:00	YELLOW	Flag	Sector	6		2026-09-12T10:56:49|Flag|YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6
09-12 18:56:56	2026-09-12T10:56:56.912071+00:00	DOUBLE YELLOW	Flag	Sector	10		2026-09-12T10:56:55|Flag|DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10
09-12 18:56:56	2026-09-12T10:56:56.958911+00:00	YELLOW	Flag	Sector	9		2026-09-12T10:56:55|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-12 18:56:57	2026-09-12T10:56:57.445288+00:00	DOUBLE YELLOW	Flag	Sector	16		2026-09-12T10:56:55|Flag|DOUBLE YELLOW IN TRACK SECTOR 16	DOUBLE YELLOW IN TRACK SECTOR 16	DOUBLE YELLOW IN TRACK SECTOR 16
09-12 18:56:57	2026-09-12T10:56:57.504229+00:00	DOUBLE YELLOW	Flag	Sector	15		2026-09-12T10:56:55|Flag|DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15	DOUBLE YELLOW IN TRACK SECTOR 15
09-12 18:56:57	2026-09-12T10:56:57.808606+00:00	DOUBLE YELLOW	Flag	Sector	14		2026-09-12T10:56:55|Flag|DOUBLE YELLOW IN TRACK SECTOR 14	DOUBLE YELLOW IN TRACK SECTOR 14	DOUBLE YELLOW IN TRACK SECTOR 14
09-12 18:56:57	2026-09-12T10:56:57.810407+00:00	DOUBLE YELLOW	Flag	Sector	13		2026-09-12T10:56:55|Flag|DOUBLE YELLOW IN TRACK SECTOR 13	DOUBLE YELLOW IN TRACK SECTOR 13	DOUBLE YELLOW IN TRACK SECTOR 13
09-12 18:56:57	2026-09-12T10:56:57.811868+00:00	DOUBLE YELLOW	Flag	Sector	12		2026-09-12T10:56:55|Flag|DOUBLE YELLOW IN TRACK SECTOR 12	DOUBLE YELLOW IN TRACK SECTOR 12	DOUBLE YELLOW IN TRACK SECTOR 12
09-12 18:57:00	2026-09-12T10:57:00.917555+00:00	DOUBLE YELLOW	Flag	Sector	5		2026-09-12T10:56:59|Flag|DOUBLE YELLOW IN TRACK SECTOR 5	DOUBLE YELLOW IN TRACK SECTOR 5	DOUBLE YELLOW IN TRACK SECTOR 5
09-12 18:57:00	2026-09-12T10:57:00.975405+00:00	YELLOW	Flag	Sector	4		2026-09-12T10:56:59|Flag|YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4	YELLOW IN TRACK SECTOR 4
09-12 18:57:06	2026-09-12T10:57:06.130139+00:00	CLEAR	Flag	Sector	4		2026-09-12T10:57:04|Flag|CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4
09-12 18:57:06	2026-09-12T10:57:06.316337+00:00	DOUBLE YELLOW	Flag	Sector	6		2026-09-12T10:57:04|Flag|DOUBLE YELLOW IN TRACK SECTOR 6	DOUBLE YELLOW IN TRACK SECTOR 6	DOUBLE YELLOW IN TRACK SECTOR 6
09-12 18:57:10	2026-09-12T10:57:10.128710+00:00	CLEAR	Flag	Sector	9		2026-09-12T10:57:08|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-12 18:57:13	2026-09-12T10:57:13.660594+00:00	CLEAR	Flag	Sector	16		2026-09-12T10:57:11|Flag|CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16
09-12 18:57:14	2026-09-12T10:57:14.191403+00:00	DOUBLE YELLOW	Flag	Sector	8		2026-09-12T10:57:12|Flag|DOUBLE YELLOW IN TRACK SECTOR 8	DOUBLE YELLOW IN TRACK SECTOR 8	DOUBLE YELLOW IN TRACK SECTOR 8
09-12 18:57:23	2026-09-12T10:57:23.873246+00:00	DOUBLE YELLOW	Flag	Sector	3		2026-09-12T10:57:22|Flag|DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3
09-12 18:57:26	2026-09-12T10:57:26.953937+00:00	DOUBLE YELLOW	Flag	Sector	17		2026-09-12T10:57:25|Flag|DOUBLE YELLOW IN TRACK SECTOR 17	DOUBLE YELLOW IN TRACK SECTOR 17	DOUBLE YELLOW IN TRACK SECTOR 17
09-12 18:57:27	2026-09-12T10:57:27.021854+00:00	YELLOW	Flag	Sector	16		2026-09-12T10:57:25|Flag|YELLOW IN TRACK SECTOR 16	YELLOW IN TRACK SECTOR 16	YELLOW IN TRACK SECTOR 16
09-12 18:57:31	2026-09-12T10:57:31.895762+00:00	CLEAR	Flag	Sector	10		2026-09-12T10:57:30|Flag|CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10
09-12 18:57:36	2026-09-12T10:57:36.517736+00:00	DOUBLE YELLOW	Flag	Sector	1		2026-09-12T10:57:34|Flag|DOUBLE YELLOW IN TRACK SECTOR 1	DOUBLE YELLOW IN TRACK SECTOR 1	DOUBLE YELLOW IN TRACK SECTOR 1
09-12 18:57:39	2026-09-12T10:57:39.520125+00:00	DOUBLE YELLOW	Flag	Sector	9		2026-09-12T10:57:37|Flag|DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9	DOUBLE YELLOW IN TRACK SECTOR 9
09-12 18:57:39	2026-09-12T10:57:39.843174+00:00	CLEAR	Flag	Sector	16		2026-09-12T10:57:38|Flag|CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16
09-12 18:57:45	2026-09-12T10:57:45.210978+00:00	DOUBLE YELLOW	Flag	Sector	4		2026-09-12T10:57:43|Flag|DOUBLE YELLOW IN TRACK SECTOR 4	DOUBLE YELLOW IN TRACK SECTOR 4	DOUBLE YELLOW IN TRACK SECTOR 4
09-12 18:58:06	2026-09-12T10:58:06.300905+00:00		Other				2026-09-12T10:58:04|Other|CAR 12 (ANT) TIME 2:04.109 DELETED - DOUBLE YELLOW AT TURN 21 LAP 6 12:53:02	CAR 12 (ANT) TIME 2:04.109 DELETED - DOUBLE YELLOW AT TURN 21 LAP 6 12:53:02	CAR 12 (ANT) TIME 2:04.109 DELETED - DOUBLE YELLOW AT TURN 21 LAP 6 12:53:02
09-12 18:58:11	2026-09-12T10:58:11.314961+00:00	CLEAR	Flag	Sector	4		2026-09-12T10:58:09|Flag|CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4	CLEAR IN TRACK SECTOR 4
09-12 18:58:28	2026-09-12T10:58:28.065292+00:00	YELLOW	Flag	Sector	16		2026-09-12T10:58:26|Flag|YELLOW IN TRACK SECTOR 16	YELLOW IN TRACK SECTOR 16	YELLOW IN TRACK SECTOR 16
09-12 18:58:28	2026-09-12T10:58:28.067367+00:00	DOUBLE YELLOW	Flag	Sector	16		2026-09-12T10:58:26|Flag|DOUBLE YELLOW IN TRACK SECTOR 16	DOUBLE YELLOW IN TRACK SECTOR 16	DOUBLE YELLOW IN TRACK SECTOR 16
09-12 18:58:31	2026-09-12T10:58:31.500498+00:00	YELLOW	Flag	Sector	17		2026-09-12T10:58:29|Flag|YELLOW IN TRACK SECTOR 17	YELLOW IN TRACK SECTOR 17	YELLOW IN TRACK SECTOR 17
09-12 18:58:46	2026-09-12T10:58:46.919405+00:00	DOUBLE YELLOW	Flag	Sector	18		2026-09-12T10:58:45|Flag|DOUBLE YELLOW IN TRACK SECTOR 18	DOUBLE YELLOW IN TRACK SECTOR 18	DOUBLE YELLOW IN TRACK SECTOR 18
09-12 18:58:51	2026-09-12T10:58:51.341607+00:00	YELLOW	Flag	Sector	6		2026-09-12T10:58:49|Flag|YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6	YELLOW IN TRACK SECTOR 6
09-12 18:58:53	2026-09-12T10:58:53.814131+00:00		Other				2026-09-12T10:58:51|Other|CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 9 12:52:44 (PIT)	CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 9 12:52:44 (PIT)	CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 9 12:52:44 (PIT)
09-12 18:58:55	2026-09-12T10:58:55.570025+00:00		Other				2026-09-12T10:58:53|Other|CAR 87 (BEA) LAP DELETED - TRACK LIMITS AT TURN 18 LAP 4 12:49:02 (PIT)	CAR 87 (BEA) LAP DELETED - TRACK LIMITS AT TURN 18 LAP 4 12:49:02 (PIT)	CAR 87 (BEA) LAP DELETED - TRACK LIMITS AT TURN 18 LAP 4 12:49:02 (PIT)
09-12 18:59:05	2026-09-12T10:59:05.656012+00:00	CLEAR	Flag	Sector	7		2026-09-12T10:59:03|Flag|CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7
09-12 18:59:23	2026-09-12T10:59:23.153675+00:00	CLEAR	Flag	Sector	17		2026-09-12T10:59:21|Flag|CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17
09-12 18:59:26	2026-09-12T10:59:26.100402+00:00	CLEAR	Flag	Sector	6		2026-09-12T10:59:24|Flag|CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6	CLEAR IN TRACK SECTOR 6
09-12 18:59:40	2026-09-12T10:59:40.694077+00:00	CLEAR	Flag	Sector	8		2026-09-12T10:59:38|Flag|CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8	CLEAR IN TRACK SECTOR 8
09-12 19:00:08	2026-09-12T11:00:08.365337+00:00	CLEAR	Flag	Sector	2		2026-09-12T11:00:06|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-12 19:00:21	2026-09-12T11:00:21.012980+00:00	DOUBLE YELLOW	Flag	Sector	17		2026-09-12T11:00:19|Flag|DOUBLE YELLOW IN TRACK SECTOR 17	DOUBLE YELLOW IN TRACK SECTOR 17	DOUBLE YELLOW IN TRACK SECTOR 17
09-12 19:00:30	2026-09-12T11:00:30.344578+00:00	CLEAR	Flag	Sector	5		2026-09-12T11:00:28|Flag|CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5	CLEAR IN TRACK SECTOR 5
09-12 19:00:38	2026-09-12T11:00:38.790077+00:00	CLEAR	Flag	Sector	3		2026-09-12T11:00:37|Flag|CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3
09-12 19:01:00	2026-09-12T11:01:00.685753+00:00	CLEAR	Flag	Sector	9		2026-09-12T11:00:58|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-12 19:01:01	2026-09-12T11:01:01.643838+00:00	CLEAR	Flag	Sector	17		2026-09-12T11:00:59|Flag|CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17	CLEAR IN TRACK SECTOR 17
09-12 19:02:18	2026-09-12T11:02:18.663729+00:00	CLEAR	Flag	Sector	12		2026-09-12T11:02:16|Flag|CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12
09-12 19:02:20	2026-09-12T11:02:20.257218+00:00	CLEAR	Flag	Sector	13		2026-09-12T11:02:18|Flag|CLEAR IN TRACK SECTOR 13	CLEAR IN TRACK SECTOR 13	CLEAR IN TRACK SECTOR 13
09-12 19:02:22	2026-09-12T11:02:22.097842+00:00	CLEAR	Flag	Sector	14		2026-09-12T11:02:20|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-12 19:02:23	2026-09-12T11:02:23.995756+00:00	CLEAR	Flag	Sector	15		2026-09-12T11:02:22|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
09-12 19:02:25	2026-09-12T11:02:25.425393+00:00	CLEAR	Flag	Sector	16		2026-09-12T11:02:23|Flag|CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16	CLEAR IN TRACK SECTOR 16
09-12 19:02:29	2026-09-12T11:02:29.203809+00:00	CLEAR	Flag	Sector	1		2026-09-12T11:02:27|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-12 19:02:40	2026-09-12T11:02:40.242684+00:00		Other				2026-09-12T11:02:38|Other|CAR 1 (NOR) TIME 2:02.976 DELETED - DOUBLE YELLOW AT TURN 7 LAP 4 12:46:21	CAR 1 (NOR) TIME 2:02.976 DELETED - DOUBLE YELLOW AT TURN 7 LAP 4 12:46:21	CAR 1 (NOR) TIME 2:02.976 DELETED - DOUBLE YELLOW AT TURN 7 LAP 4 12:46:21
09-12 19:02:41	2026-09-12T11:02:41.739826+00:00		Other				2026-09-12T11:02:40|Other|CAR 27 (HUL) TIME 1:59.529 DELETED - DOUBLE YELLOW AT TURN 7 LAP 7 12:46:23	CAR 27 (HUL) TIME 1:59.529 DELETED - DOUBLE YELLOW AT TURN 7 LAP 7 12:46:23	CAR 27 (HUL) TIME 1:59.529 DELETED - DOUBLE YELLOW AT TURN 7 LAP 7 12:46:23
09-12 19:02:44	2026-09-12T11:02:44.371121+00:00		Other				2026-09-12T11:02:42|Other|CAR 81 (PIA) TIME 2:12.628 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 12:46:28	CAR 81 (PIA) TIME 2:12.628 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 12:46:28	CAR 81 (PIA) TIME 2:12.628 DELETED - DOUBLE YELLOW AT TURN 7 LAP 3 12:46:28
09-12 19:04:03	2026-09-12T11:04:03.317801+00:00	DOUBLE YELLOW	Flag	Sector	14		2026-09-12T11:04:01|Flag|DOUBLE YELLOW IN TRACK SECTOR 14	DOUBLE YELLOW IN TRACK SECTOR 14	DOUBLE YELLOW IN TRACK SECTOR 14
09-12 19:04:03	2026-09-12T11:04:03.376665+00:00	DOUBLE YELLOW	Flag	Sector	13		2026-09-12T11:04:01|Flag|DOUBLE YELLOW IN TRACK SECTOR 13	DOUBLE YELLOW IN TRACK SECTOR 13	DOUBLE YELLOW IN TRACK SECTOR 13
09-12 19:04:03	2026-09-12T11:04:03.427710+00:00	DOUBLE YELLOW	Flag	Sector	12		2026-09-12T11:04:01|Flag|DOUBLE YELLOW IN TRACK SECTOR 12	DOUBLE YELLOW IN TRACK SECTOR 12	DOUBLE YELLOW IN TRACK SECTOR 12
09-12 19:04:10	2026-09-12T11:04:10.504035+00:00	CLEAR	Flag	Sector	13		2026-09-12T11:04:08|Flag|CLEAR IN TRACK SECTOR 13	CLEAR IN TRACK SECTOR 13	CLEAR IN TRACK SECTOR 13
09-12 19:04:12	2026-09-12T11:04:12.022274+00:00	CLEAR	Flag	Sector	12		2026-09-12T11:04:10|Flag|CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12
09-12 19:04:21	2026-09-12T11:04:21.115984+00:00	CLEAR	Flag	Sector	14		2026-09-12T11:04:19|Flag|CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14	CLEAR IN TRACK SECTOR 14
09-12 19:06:39	2026-09-12T11:06:39.603280+00:00	CLEAR	Flag	Sector	18		2026-09-12T11:06:37|Flag|CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18
09-12 19:13:09	2026-09-12T11:13:09.874238+00:00	CLEAR	Flag	Sector	25		2026-09-12T11:13:08|Flag|CLEAR IN TRACK SECTOR 25	CLEAR IN TRACK SECTOR 25	CLEAR IN TRACK SECTOR 25
09-12 19:14:24	2026-09-12T11:14:24.974337+00:00		Other				2026-09-12T11:14:23|Other|SESSION WILL BE TEMPORARILY STOPPED	SESSION WILL BE TEMPORARILY STOPPED	SESSION WILL BE TEMPORARILY STOPPED
09-12 19:30:03	2026-09-12T11:30:03.115644+00:00	CLEAR	Flag	Sector	26		2026-09-12T11:30:01|Flag|CLEAR IN TRACK SECTOR 26	CLEAR IN TRACK SECTOR 26	CLEAR IN TRACK SECTOR 26
09-12 19:30:35	2026-09-12T11:30:35.226771+00:00		Other				2026-09-12T11:30:33|Other|SESSION WILL RESUME AT 13:32	SESSION WILL RESUME AT 13:32	SESSION WILL RESUME AT 13:32
09-12 19:31:53	2026-09-12T11:31:53.874939+00:00		Other				2026-09-12T11:31:52|Other|FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:51)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:51)	FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (12:45:51)
09-12 19:32:02	2026-09-12T11:32:02.519295+00:00	GREEN	Flag	Track			2026-09-12T11:32:00|Flag|GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN	GREEN LIGHT - PIT EXIT OPEN
09-12 19:38:34	2026-09-12T11:38:34.800792+00:00		Other				2026-09-12T11:38:33|Other|CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 9 13:35:59 (PIT)	CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 9 13:35:59 (PIT)	CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 9 13:35:59 (PIT)
09-12 19:41:21	2026-09-12T11:41:21.507381+00:00		Other				2026-09-12T11:41:19|Other|CAR 63 (RUS) TIME 2:47.386 DELETED - TRACK LIMITS AT TURN 11 LAP 9 13:38:53	CAR 63 (RUS) TIME 2:47.386 DELETED - TRACK LIMITS AT TURN 11 LAP 9 13:38:53	CAR 63 (RUS) TIME 2:47.386 DELETED - TRACK LIMITS AT TURN 11 LAP 9 13:38:53
09-12 19:42:32	2026-09-12T11:42:32.095510+00:00		Other				2026-09-12T11:42:30|Other|CAR 55 (SAI) TIME 2:38.166 DELETED - TRACK LIMITS AT TURN 1 LAP 13 13:39:05	CAR 55 (SAI) TIME 2:38.166 DELETED - TRACK LIMITS AT TURN 1 LAP 13 13:39:05	CAR 55 (SAI) TIME 2:38.166 DELETED - TRACK LIMITS AT TURN 1 LAP 13 13:39:05
09-12 19:46:24	2026-09-12T11:46:24.149490+00:00		Other				2026-09-12T11:46:22|Other|TURN 5 INCIDENT INVOLVING CAR 77 (BOT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (13:45:06)	TURN 5 INCIDENT INVOLVING CAR 77 (BOT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (13:45:06)	TURN 5 INCIDENT INVOLVING CAR 77 (BOT) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS (13:45:06)
09-12 19:46:33	2026-09-12T11:46:33.056181+00:00	DOUBLE YELLOW	Flag	Sector	10		2026-09-12T11:46:31|Flag|DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10	DOUBLE YELLOW IN TRACK SECTOR 10
09-12 19:46:33	2026-09-12T11:46:33.058397+00:00	DOUBLE YELLOW	Flag	Sector	11		2026-09-12T11:46:31|Flag|DOUBLE YELLOW IN TRACK SECTOR 11	DOUBLE YELLOW IN TRACK SECTOR 11	DOUBLE YELLOW IN TRACK SECTOR 11
09-12 19:46:33	2026-09-12T11:46:33.203680+00:00	YELLOW	Flag	Sector	9		2026-09-12T11:46:31|Flag|YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9	YELLOW IN TRACK SECTOR 9
09-12 19:46:36	2026-09-12T11:46:36.355823+00:00	DOUBLE YELLOW	Flag	Sector	12		2026-09-12T11:46:34|Flag|DOUBLE YELLOW IN TRACK SECTOR 12	DOUBLE YELLOW IN TRACK SECTOR 12	DOUBLE YELLOW IN TRACK SECTOR 12
09-12 19:46:46	2026-09-12T11:46:46.107088+00:00	RED	Flag	Track			2026-09-12T11:46:43|Flag|RED FLAG	RED FLAG	RED FLAG
09-12 19:46:46	2026-09-12T11:46:46.109538+00:00	CLEAR	Flag	Sector	9		2026-09-12T11:46:43|Flag|CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9	CLEAR IN TRACK SECTOR 9
09-12 19:46:46	2026-09-12T11:46:46.110982+00:00	CLEAR	Flag	Sector	10		2026-09-12T11:46:43|Flag|CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10	CLEAR IN TRACK SECTOR 10
09-12 19:46:46	2026-09-12T11:46:46.112385+00:00	CLEAR	Flag	Sector	11		2026-09-12T11:46:43|Flag|CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11	CLEAR IN TRACK SECTOR 11
09-12 19:46:46	2026-09-12T11:46:46.120723+00:00	CLEAR	Flag	Sector	12		2026-09-12T11:46:43|Flag|CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12	CLEAR IN TRACK SECTOR 12
09-12 19:46:58	2026-09-12T11:46:58.830063+00:00		Other				2026-09-12T11:46:57|Other|MEDICAL CAR DEPLOYED	MEDICAL CAR DEPLOYED	MEDICAL CAR DEPLOYED
09-12 19:47:32	2026-09-12T11:47:32.086292+00:00		Other				2026-09-12T11:47:30|Other|CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 12 13:44:57 (PIT)	CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 12 13:44:57 (PIT)	CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 12 13:44:57 (PIT)
